source_path,source_file,row_index,row_kind,cluster_term_hits,matched_fields,source_field_term_count,source_field_terms,sample_context,promoted_to_source_law,promoted_to_admission
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,887,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:46 14 46 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,888,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:47 14 47 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,889,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:48 14 48 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,890,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:49 14 49 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,891,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:50 14 50 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,892,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:51 14 51 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,893,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:52 14 52 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,894,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:53 14 53 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,895,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:54 14 54 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,896,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:55 14 55 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,897,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:56 14 56 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,898,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:57 14 57 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,899,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:58 14 58 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,900,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:59 14 59 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
