stress_id,selector_expression,fields,values,bucket_size,sharpness,stress_blocker,provenance_status,family_key,source_family_key,role_token_count,tuple_token_count,other_token_count,sample_role_tokens,sample_tuple_tokens,sample_source_paths,promoted_to_family_candidate
S0058,A=4 AND E=6,A E,4 | 6,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=13_06 :: tuples=tuple_edge_1475,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,1,1,0,13_06,tuple_edge_1475,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
S0019,E=6,E,6,6,medium_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=13_06 :: tuples=tuple_edge_1475,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,1,1,0,13_06,tuple_edge_1475,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
S0149,C=9 AND D=4,C D,9 | 4,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_03 04_09 :: tuples=tuple_edge_612 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,2,2,0,04_03 04_09,tuple_edge_612 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,false
S0359,C=9 AND D=4 AND E=3,C D E,9 | 4 | 3,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_03 04_09 :: tuples=tuple_edge_612 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,2,2,0,04_03 04_09,tuple_edge_612 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,false
S0157,C=9 AND E=3,C E,9 | 3,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_03 04_09 :: tuples=tuple_edge_612 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,2,2,0,04_03 04_09,tuple_edge_612 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,false
S0162,D=4 AND E=3,D E,4 | 3,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_03 04_09 :: tuples=tuple_edge_612 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,2,2,0,04_03 04_09,tuple_edge_612 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,false
S0166,A=4 AND B=3,A B,4 | 3,6,medium_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_08 04_03 :: tuples=tuple_edge_609 tuple_edge_766,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv g900_transport_deferred_gate_frontier_full_audit_018b_rows.v1.csv,2,2,0,03_08 04_03,tuple_edge_609 tuple_edge_766,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_gate_frontier_full_audit_018b_rows.v1.csv,false
S0361,A=4 AND B=3 AND C=8,A B C,4 | 3 | 8,6,medium_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_08 04_03 :: tuples=tuple_edge_609 tuple_edge_766,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv g900_transport_deferred_gate_frontier_full_audit_018b_rows.v1.csv,2,2,0,03_08 04_03,tuple_edge_609 tuple_edge_766,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_gate_frontier_full_audit_018b_rows.v1.csv,false
S0172,A=4 AND C=8,A C,4 | 8,6,medium_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_08 04_03 :: tuples=tuple_edge_609 tuple_edge_766,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv g900_transport_deferred_gate_frontier_full_audit_018b_rows.v1.csv,2,2,0,03_08 04_03,tuple_edge_609 tuple_edge_766,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_gate_frontier_full_audit_018b_rows.v1.csv,false
S0248,A=4 AND B=9 AND E=14,A B E,4 | 9 | 14,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=04_09 :: tuples=tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,1,1,0,04_09,tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,false
S0015,D=4,D,4,6,medium_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_03 04_09 :: tuples=none,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,2,0,0,04_03 04_09,,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,false
S0189,A=4 AND B=9,A B,4 | 9,8,medium_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_09 :: tuples=tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,1,1,0,04_09,tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_frontier_symmetry_census_019_rows.v1.csv,false
